,0,1,2
0,0,3,1
1,0,3,15
2,0,4,1
3,0,5,1
4,0,5,2
5,0,5,3
6,0,5,4
7,0,5,5
8,0,5,6
9,0,5,7
10,0,5,8
11,0,5,9
12,0,5,10
13,0,5,11
14,0,5,12
15,0,5,13
16,0,5,14
17,0,5,15
18,0,5,16
19,0,5,17
20,0,5,18
21,0,5,19
22,0,5,20
23,0,5,1
24,0,5,2
25,0,5,13
26,0,5,14
27,0,5,16
28,0,5,17
29,0,5,18
30,0,5,19
31,0,5,20
32,0,6,12
33,0,7,6
34,0,7,13
35,0,8,1
36,0,9,1
37,0,9,2
